t,global_true,global_noisy,num_pubs_total
637,319.15160000000003,152.03514917751096,50
638,316.4646,2989.761127691987,50
639,314.1336,285.80418134828915,50
640,317.9842,1440.7091574369024,50
641,317.0192,156.06856719191708,50
642,316.3195999999999,-41.27721739580653,50
643,316.0038,584.3117222768436,50
644,312.5264000000001,746.5595584074462,50
645,316.13140000000004,846.5263349665249,50
646,317.049,504.6444366735909,50
647,317.13120000000004,1326.647499199587,50
648,317.125,602.2520424298996,50
649,319.6178,-171.89273370008448,50
650,318.25,1327.9546152510525,50
651,318.51959999999997,-495.14325009279696,50
652,315.467,378.1911056428136,50
653,319.41720000000004,114.32558925101324,50
654,314.76660000000004,533.4433091773706,50
655,319.68940000000003,401.46851816731476,50
656,316.3102,256.3486042707644,50
657,317.31180000000006,1163.801891440017,50
658,316.6478,140.1261287818929,50
659,316.80280000000005,535.3072326283652,50
660,316.61780000000005,317.75319465368216,50
661,317.27139999999997,318.6958740975321,50
662,313.48580000000004,510.0080022501985,50
663,316.51699999999994,4061.3361164450275,50
664,319.06059999999997,-242.04573961795887,50
665,317.26779999999997,835.6031482857965,50
666,320.72,1894.112364681429,50
667,319.6998,467.6309165374221,50
668,314.74019999999996,1460.7593071955491,50
669,318.8224,706.5826250351039,50
670,316.1428,34.03807581742194,50
671,318.8166,1139.2523240652374,50
672,316.1898,-280.7618283908557,50
673,315.99739999999997,1799.181109121133,50
674,315.3116,1769.9478444218005,50
675,314.4664,554.3364400526756,50
676,314.7386,334.5386033257304,50
677,312.947,-96.10954022734484,50
678,319.8006,237.39813887523127,50
679,316.3552,772.090152945117,50
680,317.4254,-119.15461513911788,50
681,316.06379999999996,-382.3520366066587,50
682,315.4418,-50.29277337842149,50
683,317.49739999999997,444.19635214743494,50
684,318.3766,256.0527316817944,50
685,318.0128,322.2135121210455,50
686,314.724,294.0455077959803,50
687,317.9896,971.9690363883532,50
688,315.9976,117.50721348548055,50
689,313.8436,929.9877541618932,50
690,312.2130000000001,1339.0199194470056,50
691,314.5222,-630.462150749362,50
692,317.75840000000005,527.5871722441703,50
693,316.9684,338.4240443077089,50
694,316.7654,3389.691949194961,50
695,313.9766,-1124.3231385843733,50
696,317.99580000000003,757.8428208174239,50
697,315.31540000000007,-168.34126631096325,50
698,318.49399999999997,3993.312840817084,50
699,316.5344,41.928766076130785,50
700,320.4398,-1063.7117525606127,50
701,315.69539999999995,3032.681274308103,50
702,316.484,282.56371153182175,50
703,317.5328,288.4787769115186,50
704,311.90819999999997,355.5498848088485,50
705,320.8194,2059.1087287031983,50
706,318.2958,303.2819552610536,50
707,314.4386,-1932.8202775923337,50
708,317.0736,1955.0601432538383,50
709,314.1034,859.9641563367402,50
710,318.2478,812.4168774590183,50
711,316.2432,-930.1357322477289,50
712,317.68679999999995,923.7587801522885,50
713,316.5192,746.4713209050517,50
714,319.11940000000004,1810.9773681633126,50
715,317.45179999999993,332.09925778441783,50
716,319.40779999999995,761.0314206933572,50
717,318.17560000000003,1402.3118797960487,50
718,314.89759999999995,195.46962528760943,50
719,315.69980000000004,294.8359941498568,50
720,320.69899999999996,-806.2520839132811,50
721,314.9106,-459.08890329796594,50
722,315.1182,493.1142701185567,50
723,318.3184,-95.48491760102775,50
724,315.60900000000004,-489.8739399110751,50
725,315.1318,319.99083101937777,50
726,319.90260000000006,2172.757262246668,50
727,315.67819999999995,-296.6205609378071,50
728,318.3374,838.6590691044753,50
729,313.8256,906.5914760198749,50
730,315.70880000000005,923.3315026878686,50
731,313.3642,1825.7000686475124,50
732,318.7504,-31.28810391825698,50
733,319.0594,673.4506471588263,50
734,315.88960000000003,-538.6389935030202,50
735,317.6548,752.2620754139534,50
736,315.8364,298.56879281426046,50
737,317.56080000000003,218.77971513531594,50
738,315.28239999999994,592.8336456050985,50
