dataset,sensor,clamp_mode,subscription_level,scope,approach,epsilon,w,P,payload_bound,trial,seed,normalized_mae,mae,kl_divergence,release_rate,attribution_advantage,eps_count_spent,compute_ms_per_element,noise_scale,strategy,P_min,P_max
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_2,ours,1.0,8,6,120.0,5,5077,0.8520630090181402,102.24756108217684,0.5118865538605961,0.407624633431085,0.0624349066597124,17.050000000000107,0.1679729414923537,,p_gated_uniform,6.0,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,classic,1.0,8,6,120.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,classic,1.0,8,6,120.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,classic,1.0,8,6,120.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,classic,1.0,8,6,120.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,classic,1.0,8,6,120.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,classic,1.0,8,6,120.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ldp,1.0,8,6,120.0,0,77,8.197763153333025,983.731578399963,0.7705915347611748,1.0,1.0,0.0,0.0270159438341146,960.0,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ldp,1.0,8,6,120.0,1,1077,7.274606803667946,872.9528164401535,0.8639658073867312,1.0,1.0,0.0,0.026553966953153,960.0,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ldp,1.0,8,6,120.0,2,2077,8.416866392751041,1010.023967130125,0.7170414426455606,1.0,1.0,0.0,0.0266153961309187,960.0,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ldp,1.0,8,6,120.0,3,3077,7.371909758909165,884.6291710690998,0.8633515859621559,1.0,1.0,0.0,0.0261914406326555,960.0,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ldp,1.0,8,6,120.0,4,4077,7.0632274625104285,847.5872955012514,0.8248311479339555,1.0,1.0,0.0,0.0269046341556878,960.0,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ldp,1.0,8,6,120.0,5,5077,7.742494277965218,929.099313355826,0.8827612713342042,1.0,1.0,0.0,0.0265676970316451,960.0,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,per_type_wevent,1.0,8,6,120.0,0,77,8.469744995814516,1016.369399497742,0.9120681644781428,0.7916666666666666,1.0,0.0,0.1633447765405955,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,per_type_wevent,1.0,8,6,120.0,1,1077,7.4934198508063155,899.2103820967578,0.8442394856447119,0.7916666666666666,1.0,0.0,0.1762215210224635,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,per_type_wevent,1.0,8,6,120.0,2,2077,7.868957972413077,944.2749566895692,0.994194028106976,0.7916666666666666,1.0,0.0,0.16433158002439,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,per_type_wevent,1.0,8,6,120.0,3,3077,8.215800834476019,985.8961001371222,0.7274962437084538,0.7916666666666666,1.0,0.0,0.1639192237884604,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,per_type_wevent,1.0,8,6,120.0,4,4077,8.124404974362019,974.9285969234422,0.9669989645357656,0.7916666666666666,1.0,0.0,0.1636594672509957,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,per_type_wevent,1.0,8,6,120.0,5,5077,7.437767132314429,892.5320558777314,0.5793868251550854,0.7916666666666666,1.0,0.0,0.165861601653021,,,,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ours,1.0,8,6,120.0,0,77,1.0879450322407878,130.55340386889452,0.6868587768130232,0.3392857142857143,0.0565297166056348,16.800000000000104,0.1652232264556611,,p_gated_uniform,6.0,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ours,1.0,8,6,120.0,1,1077,0.7579763945998804,90.95716735198565,0.1864871171055895,0.3779761904761904,0.0621182520022526,16.800000000000104,0.1763599644792044,,p_gated_uniform,6.0,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ours,1.0,8,6,120.0,2,2077,0.658636916986491,79.03643003837891,0.2302851961337421,0.4107142857142857,0.0586461764083463,16.800000000000104,0.1656211160090086,,p_gated_uniform,6.0,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ours,1.0,8,6,120.0,3,3077,0.726294509085173,87.15534109022076,0.1306119570859372,0.4196428571428571,0.061590218397033,16.800000000000104,0.1682376071888332,,p_gated_uniform,6.0,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ours,1.0,8,6,120.0,4,4077,0.7848625700383178,94.18350840459814,0.0943911043050661,0.4107142857142857,0.0587416329323935,16.800000000000104,0.1703848330570118,,p_gated_uniform,6.0,
mobility,traffic_speed,static,4,mobility/nyc/NE/cell_3_3,ours,1.0,8,6,120.0,5,5077,0.8725043002456583,104.700516029479,0.6324854884217014,0.4107142857142857,0.0652155540912998,16.800000000000104,0.166042490967638,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,classic,1.0,8,6,120.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,classic,1.0,8,6,120.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,classic,1.0,8,6,120.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,classic,1.0,8,6,120.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,classic,1.0,8,6,120.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,classic,1.0,8,6,120.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ldp,1.0,8,6,120.0,0,77,8.252340259342255,990.2808311210704,0.8365889721974599,1.0,1.0,0.0,0.0264342000278142,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ldp,1.0,8,6,120.0,1,1077,7.249704097584614,869.9644917101537,0.6811579506735892,1.0,1.0,0.0,0.0261220586701081,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ldp,1.0,8,6,120.0,2,2077,8.442064248193354,1013.0477097832024,0.4934092373828216,1.0,1.0,0.0,0.0263329939200327,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ldp,1.0,8,6,120.0,3,3077,7.437961510058526,892.5553812070231,0.7323824324442346,1.0,1.0,0.0,0.0288797685733208,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ldp,1.0,8,6,120.0,4,4077,6.9801512286752425,837.6181474410291,0.588823659443004,1.0,1.0,0.0,0.0263395017156234,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ldp,1.0,8,6,120.0,5,5077,7.4303585943372195,891.6430313204663,0.6952109147610057,1.0,1.0,0.0,0.0265693657386761,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,per_type_wevent,1.0,8,6,120.0,0,77,8.202300523269457,984.2760627923348,0.692704660004559,0.7753846153846153,1.0,0.0,0.1646991475270344,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,per_type_wevent,1.0,8,6,120.0,1,1077,7.750016401975756,930.0019682370908,0.9960454103109818,0.7753846153846153,1.0,0.0,0.1642380554515581,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,per_type_wevent,1.0,8,6,120.0,2,2077,8.36529968139804,1003.8359617677648,0.6548838922022168,0.7753846153846153,1.0,0.0,0.1640497319973432,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,per_type_wevent,1.0,8,6,120.0,3,3077,8.229810128156666,987.5772153788,0.7797593537376177,0.7753846153846153,1.0,0.0,0.165743981129848,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,per_type_wevent,1.0,8,6,120.0,4,4077,8.016467482005549,961.9760978406658,0.9069433526078856,0.7753846153846153,1.0,0.0,0.1636735571978184,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,per_type_wevent,1.0,8,6,120.0,5,5077,8.11344721418106,973.6136657017272,0.4849821192630599,0.7753846153846153,1.0,0.0,0.173639221690022,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ours,1.0,8,6,120.0,0,77,1.0767754134265048,129.2130496111806,0.3345026630453023,0.3446153846153846,0.0560237321047309,16.250000000000096,0.1663785571089157,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ours,1.0,8,6,120.0,1,1077,0.7701213538969214,92.41456246763056,0.3759927528380248,0.3815384615384615,0.0641097313478242,16.250000000000096,0.1709052096479214,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ours,1.0,8,6,120.0,2,2077,0.6499734526137934,77.99681431365521,0.3217983004521346,0.4123076923076923,0.0586419511348833,16.250000000000096,0.1672564583042493,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ours,1.0,8,6,120.0,3,3077,0.7309233124417819,87.71079749301383,0.503491364429506,0.4276923076923077,0.0640577415980886,16.250000000000096,0.1657784773180118,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ours,1.0,8,6,120.0,4,4077,0.7980401803008031,95.76482163609636,0.1821719892257153,0.4092307692307692,0.0583668383874494,16.250000000000096,0.1671960154691567,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ours,1.0,8,6,120.0,5,5077,0.9188606338104834,110.263276057258,0.3589842917796567,0.403076923076923,0.0656340007455911,16.250000000000096,0.1670573107325113,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,classic,1.0,8,6,120.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,classic,1.0,8,6,120.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,classic,1.0,8,6,120.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,classic,1.0,8,6,120.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,classic,1.0,8,6,120.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,classic,1.0,8,6,120.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ldp,1.0,8,6,120.0,0,77,8.399416929403426,1007.9300315284112,0.8102596694464912,1.0,1.0,0.0,0.0264893671535062,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ldp,1.0,8,6,120.0,1,1077,7.28581563034671,874.2978756416053,0.8390371714122768,1.0,1.0,0.0,0.0277998227423275,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ldp,1.0,8,6,120.0,2,2077,8.426268102308734,1011.1521722770482,0.696571044970653,1.0,1.0,0.0,0.0268798194729581,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ldp,1.0,8,6,120.0,3,3077,7.401375181450794,888.1650217740953,0.8663494812975605,1.0,1.0,0.0,0.0264550716666915,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ldp,1.0,8,6,120.0,4,4077,6.989897859419197,838.7877431303036,0.8298264528105941,1.0,1.0,0.0,0.0278810172589938,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ldp,1.0,8,6,120.0,5,5077,7.739946827124083,928.79361925489,0.8766693350410077,1.0,1.0,0.0,0.0266448506567744,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,per_type_wevent,1.0,8,6,120.0,0,77,8.514575163101766,1021.749019572212,0.7741102561568759,0.7994269340974212,1.0,0.0,0.1700966102591473,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,per_type_wevent,1.0,8,6,120.0,1,1077,7.491984206521806,899.0381047826168,0.8844439905784264,0.7994269340974212,1.0,0.0,0.1636538801335844,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,per_type_wevent,1.0,8,6,120.0,2,2077,7.393327324873118,887.1992789847742,1.0328093944176766,0.7994269340974212,1.0,0.0,0.1639933839045401,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,per_type_wevent,1.0,8,6,120.0,3,3077,8.08281127543513,969.9373530522156,0.7520382887585533,0.7994269340974212,1.0,0.0,0.1655988566001028,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,per_type_wevent,1.0,8,6,120.0,4,4077,8.002192800801836,960.2631360962204,1.0062047108916996,0.7994269340974212,1.0,0.0,0.1636008481177525,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,per_type_wevent,1.0,8,6,120.0,5,5077,8.049383552290616,965.926026274874,0.9111727518134386,0.7994269340974212,1.0,0.0,0.165675415185128,,,,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ours,1.0,8,6,120.0,0,77,1.1214064625673783,134.56877550808542,0.6393712311675948,0.3381088825214899,0.0593088889524806,17.450000000000113,0.1676132379467986,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ours,1.0,8,6,120.0,1,1077,0.7333702483329041,88.0044297999485,0.2410159431520837,0.3782234957020057,0.0628167634845632,17.450000000000113,0.1660870891171147,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ours,1.0,8,6,120.0,2,2077,0.6407028566345613,76.88434279614735,0.2320437401070479,0.4126074498567335,0.0576291450816262,17.450000000000113,0.1677822062804398,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ours,1.0,8,6,120.0,3,3077,0.7470663791391922,89.64796549670307,0.0961133200215932,0.4269340974212034,0.0639165551046209,17.450000000000113,0.1672346679958112,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ours,1.0,8,6,120.0,4,4077,0.813478307986361,97.61739695836332,0.3170143500115111,0.4040114613180516,0.0588251836804742,17.450000000000113,0.1694711977962863,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ours,1.0,8,6,120.0,5,5077,0.9026949446769716,108.3233933612366,0.2431935264371404,0.4068767908309456,0.0632279274563255,17.450000000000113,0.1671050687221794,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,classic,1.0,8,6,120.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,classic,1.0,8,6,120.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,classic,1.0,8,6,120.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,classic,1.0,8,6,120.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,classic,1.0,8,6,120.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,classic,1.0,8,6,120.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ldp,1.0,8,6,120.0,0,77,8.365074860363428,1003.8089832436116,0.8043740702001912,1.0,1.0,0.0,0.0290005518974079,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ldp,1.0,8,6,120.0,1,1077,7.347512392769858,881.7014871323829,0.8430892919427586,1.0,1.0,0.0,0.0287881733397441,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ldp,1.0,8,6,120.0,2,2077,8.429055427423856,1011.4866512908628,0.7278497325720042,1.0,1.0,0.0,0.0261806935405713,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ldp,1.0,8,6,120.0,3,3077,7.378857297470615,885.4628756964738,0.8983636044440743,1.0,1.0,0.0,0.0268145312280582,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ldp,1.0,8,6,120.0,4,4077,7.012053183272328,841.4463819926793,0.8082556607052485,1.0,1.0,0.0,0.0290881789886968,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ldp,1.0,8,6,120.0,5,5077,7.770853867358558,932.502464083027,0.8355518971786539,1.0,1.0,0.0,0.0262731939252745,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,per_type_wevent,1.0,8,6,120.0,0,77,7.872369663319728,944.6843595983672,0.9003785025343567,0.7890173410404624,1.0,0.0,0.1676400149014988,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,per_type_wevent,1.0,8,6,120.0,1,1077,7.464645996152106,895.7575195382528,0.862176412653926,0.7890173410404624,1.0,0.0,0.1654547775121179,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,per_type_wevent,1.0,8,6,120.0,2,2077,8.01299468820809,961.5593625849708,1.0210540203924776,0.7890173410404624,1.0,0.0,0.1635864764624248,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,per_type_wevent,1.0,8,6,120.0,3,3077,8.281312827704978,993.7575393245976,0.7145927512431283,0.7890173410404624,1.0,0.0,0.1637552860812041,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,per_type_wevent,1.0,8,6,120.0,4,4077,8.03684353245794,964.4212238949528,0.9837308943939548,0.7890173410404624,1.0,0.0,0.1712030087829153,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,per_type_wevent,1.0,8,6,120.0,5,5077,8.162799024635328,979.5358829562392,0.92672143997247,0.7890173410404624,1.0,0.0,0.1633113036147518,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ours,1.0,8,6,120.0,0,77,1.115608523216224,133.8730227859469,0.705488914643552,0.3352601156069364,0.0587776315314209,17.30000000000011,0.1673765084840831,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ours,1.0,8,6,120.0,1,1077,0.7329165197961595,87.94998237553914,0.3866273147542159,0.3757225433526011,0.0631421513765215,17.30000000000011,0.1668158987257091,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ours,1.0,8,6,120.0,2,2077,0.6451097734849208,77.4131728181905,0.4347166118494863,0.4132947976878612,0.0592603270955563,17.30000000000011,0.1657645432063179,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ours,1.0,8,6,120.0,3,3077,0.6898960054239299,82.78752065087158,0.6339670563819828,0.4190751445086705,0.0615010952081504,17.30000000000011,0.1671831991598871,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ours,1.0,8,6,120.0,4,4077,0.8035579076789439,96.42694892147328,0.2458545251953374,0.4046242774566474,0.0577743091932965,17.30000000000011,0.1734121617823408,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ours,1.0,8,6,120.0,5,5077,0.8683375547377188,104.20050656852624,0.2442230827122881,0.407514450867052,0.0633439032842102,17.30000000000011,0.1680962828854691,,p_gated_uniform,6.0,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,classic,1.0,8,6,120.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,classic,1.0,8,6,120.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,classic,1.0,8,6,120.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,classic,1.0,8,6,120.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,classic,1.0,8,6,120.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,classic,1.0,8,6,120.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,ldp,1.0,8,6,120.0,0,77,8.291881644498844,995.0257973398612,0.8476213012155904,1.0,1.0,0.0,0.0258142506305831,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,ldp,1.0,8,6,120.0,1,1077,7.26038336858046,871.2460042296552,0.6647036862260409,1.0,1.0,0.0,0.0260562597032947,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,ldp,1.0,8,6,120.0,2,2077,8.31487314121333,997.7847769455996,0.645593421280188,1.0,1.0,0.0,0.0259520589797858,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,ldp,1.0,8,6,120.0,3,3077,7.408981330575707,889.0777596690848,0.7326915353929465,1.0,1.0,0.0,0.0287905103316524,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,ldp,1.0,8,6,120.0,4,4077,6.915643199610504,829.8771839532604,0.5961999134300858,1.0,1.0,0.0,0.0257796619444993,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,ldp,1.0,8,6,120.0,5,5077,7.478481633874593,897.4177960649512,0.720470105041645,1.0,1.0,0.0,0.0260729499841714,960.0,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,per_type_wevent,1.0,8,6,120.0,0,77,8.446929978190145,1013.6315973828172,0.693207107832598,0.7739938080495357,1.0,0.0,0.1633085509410399,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,per_type_wevent,1.0,8,6,120.0,1,1077,7.846767003536489,941.6120404243788,0.9656105652511277,0.7739938080495357,1.0,0.0,0.1664456310206245,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,per_type_wevent,1.0,8,6,120.0,2,2077,7.873273257512922,944.7927909015508,0.6616280216975836,0.7739938080495357,1.0,0.0,0.1668015447367363,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,per_type_wevent,1.0,8,6,120.0,3,3077,8.295285428043352,995.4342513652024,0.7895961526537104,0.7739938080495357,1.0,0.0,0.1711145233674315,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,per_type_wevent,1.0,8,6,120.0,4,4077,7.937700632924185,952.524075950902,0.8986274111498721,0.7739938080495357,1.0,0.0,0.1626394028795577,,,,
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,per_type_wevent,1.0,8,6,120.0,5,5077,8.11111991588073,973.3343899056875,0.6746174538952396,0.7739938080495357,1.0,0.0,0.1634781922130116,,,,
